recency_dias,frecuencia_6m,ticket_promedio_usd,ltv_historico_usd,tiempo_entrega_promedio_min,sensibilidad_promos,quejas_recientes,distancia_local_km,churn_delivery,conversion_salon,valor_6m_aprox,tasa_quejas_por_pedido,promocion_vs_distancia,marca_principal_Kobe Sushi,marca_principal_Noe Sushi Bar,marca_principal_Nubori Experience
112,11,20.12,442.61,45.0,0.31,0,8.1,0,0,221.32000000000002,0.0,0.037804878048780494,True,False,False
69,5,15.45,247.66,47.0,0.25,0,4.3,0,1,77.25,0.0,0.05681818181818182,True,False,False
24,4,60.02,402.45,34.0,0.36,0,3.1,1,0,240.08,0.0,0.11249999999999999,False,True,False
49,6,45.05,413.49,51.0,0.04,0,12.0,0,0,270.29999999999995,0.0,0.0033057851239669425,False,True,False
55,6,27.08,477.74,48.0,0.46,0,0.5,0,0,162.48,0.0,0.7666666666666667,False,False,False
71,9,46.51,806.61,31.0,0.12,0,2.0,0,1,418.59,0.0,0.05714285714285714,False,True,False
23,2,37.26,294.97,44.0,0.55,0,1.0,1,1,74.52,0.0,0.5,False,True,False
111,3,19.98,153.21,20.0,0.11,0,1.5,0,0,59.94,0.0,0.06874999999999999,True,False,False
81,6,21.74,461.5,62.0,0.17,0,5.3,0,0,130.44,0.0,0.031481481481481485,True,False,False
12,8,13.9,360.02,51.0,0.2,0,12.6,0,0,111.2,0.0,0.015748031496062995,False,False,False
11,6,13.17,187.91,70.0,0.08,0,5.6,1,0,79.02,0.0,0.014035087719298248,True,False,False
115,4,14.2,131.07,42.0,0.26,0,0.5,1,0,56.8,0.0,0.43333333333333335,True,False,False
75,6,22.68,448.02,31.0,0.31,0,10.0,0,1,136.07999999999998,0.0,0.030693069306930693,False,False,False
98,5,51.44,951.06,55.0,0.15,0,9.9,1,0,257.2,0.0,0.015,False,True,False
111,3,18.4,100.39,20.0,0.22,0,7.7,0,1,55.199999999999996,0.0,0.028205128205128206,True,False,False
101,3,25.08,289.29,56.0,0.54,0,7.8,1,0,75.24,0.0,0.06835443037974684,True,False,False
114,7,47.98,717.43,41.0,0.66,0,1.6,0,1,335.85999999999996,0.0,0.388235294117647,False,False,True
29,6,71.0,865.8,38.0,0.66,0,4.4,1,0,426.0,0.0,0.14666666666666667,False,False,True
62,6,30.87,472.04,37.0,0.42,0,3.1,0,0,185.22,0.0,0.13124999999999998,False,True,False
53,9,58.2,1671.73,43.0,0.11,0,18.0,0,0,523.8000000000001,0.0,0.0060773480662983425,False,True,False
117,7,36.77,565.75,35.0,0.28,1,3.2,1,0,257.39000000000004,0.125,0.08484848484848485,False,True,False
48,4,72.48,946.17,37.0,0.25,2,3.3,1,0,289.92,0.4,0.07352941176470588,False,False,True
100,7,51.64,1071.56,43.0,0.47,0,2.0,0,0,361.48,0.0,0.2238095238095238,False,False,True
91,8,14.5,302.81,51.0,0.59,0,9.4,0,0,116.0,0.0,0.06210526315789473,True,False,False
119,4,63.23,894.46,52.0,0.34,0,0.7,0,1,252.92,0.0,0.42500000000000004,False,False,True
106,9,22.51,595.01,33.0,0.45,0,2.6,0,0,202.59,0.0,0.16666666666666666,True,False,False
86,8,16.19,466.09,44.0,0.44,0,1.2,1,0,129.52,0.0,0.3384615384615384,True,False,False
66,5,27.57,213.23,37.0,0.1,0,1.7,0,0,137.85,0.0,0.05555555555555556,False,True,False
111,10,52.64,1794.66,51.0,0.41,0,0.7,0,1,526.4,0.0,0.5125000000000001,False,True,False
100,8,73.9,1881.9,40.0,0.45,0,11.2,1,0,591.2,0.0,0.03982300884955753,False,False,True
48,5,18.9,233.54,41.0,0.53,0,6.4,1,0,94.5,0.0,0.08153846153846155,True,False,False
94,6,40.2,580.36,32.0,0.34,0,1.5,0,1,241.20000000000002,0.0,0.2125,False,True,False
59,2,51.93,294.0,29.0,0.1,0,0.6,0,0,103.86,0.0,0.14285714285714288,False,False,True
71,5,47.96,374.85,51.0,0.42,0,5.7,0,1,239.8,0.0,0.07241379310344828,False,False,True
57,10,10.0,204.13,30.0,0.27,0,4.2,0,1,100.0,0.0,0.06279069767441861,True,False,False
76,6,16.33,305.89,52.0,0.39,0,2.5,0,0,97.97999999999999,0.0,0.15,True,False,False
3,6,43.03,438.36,57.0,0.28,2,8.2,0,1,258.18,0.2857142857142857,0.03373493975903615,False,True,False
81,5,19.76,261.56,49.0,0.71,0,2.0,0,1,98.80000000000001,0.0,0.33809523809523806,True,False,False
105,9,108.54,2237.01,29.0,0.46,1,5.9,1,0,976.86,0.1,0.07666666666666667,False,False,True
32,6,52.97,478.3,45.0,0.07,0,0.7,0,1,317.82,0.0,0.08750000000000002,False,False,True
8,4,18.85,125.82,54.0,0.41,3,2.0,1,0,75.4,0.6,0.1952380952380952,True,False,False
87,6,11.33,149.39,35.0,0.34,0,9.1,1,0,67.98,0.0,0.036956521739130443,True,False,False
102,4,13.19,181.27,47.0,0.15,0,12.7,1,0,52.76,0.0,0.01171875,True,False,False
30,3,61.69,657.95,26.0,0.35,0,0.6,0,1,185.07,0.0,0.5,False,False,True
15,10,19.55,689.92,46.0,0.29,3,3.6,0,1,195.5,0.2727272727272727,0.07837837837837837,True,False,False
74,2,30.92,145.3,26.0,0.12,0,14.1,0,1,61.84,0.0,0.008450704225352114,False,True,False
55,9,47.6,1373.61,37.0,0.28,2,11.1,0,0,428.40000000000003,0.2,0.025000000000000005,False,True,False
38,3,39.06,277.09,44.0,0.18,0,30.0,0,0,117.18,0.0,0.005980066445182724,False,True,False
15,4,17.99,162.6,52.0,0.44,0,0.5,0,0,71.96,0.0,0.7333333333333334,True,False,False
30,6,21.02,484.3,20.0,0.19,1,4.4,0,1,126.12,0.14285714285714285,0.042222222222222223,True,False,False
46,9,68.87,2270.03,20.0,0.25,1,10.9,0,1,619.83,0.1,0.022727272727272728,False,False,True
64,6,93.29,1019.36,35.0,0.2,0,0.5,0,1,559.74,0.0,0.33333333333333337,False,False,True
26,3,24.11,210.88,43.0,0.22,0,22.9,0,0,72.33,0.0,0.009565217391304347,False,False,False
115,9,19.29,678.97,30.0,0.36,0,1.5,1,0,173.60999999999999,0.0,0.22499999999999998,True,False,False
109,10,14.02,389.46,28.0,0.28,0,6.9,0,1,140.2,0.0,0.04,True,False,False
78,7,29.15,318.25,54.0,0.4,0,5.4,0,1,204.04999999999998,0.0,0.07272727272727274,False,True,False
67,11,13.99,249.08,48.0,0.17,2,1.5,0,1,153.89000000000001,0.16666666666666666,0.10625,True,False,False
36,9,55.56,1692.68,29.0,0.14,0,6.0,0,0,500.04,0.0,0.02295081967213115,False,False,True
90,11,50.0,1889.14,45.0,0.75,0,1.4,1,0,550.0,0.0,0.5,False,True,False
78,9,18.3,628.69,32.0,0.21,0,1.9,0,0,164.70000000000002,0.0,0.105,True,False,False
31,6,76.57,1299.82,20.0,0.39,0,9.1,0,1,459.41999999999996,0.0,0.04239130434782609,False,False,True
78,4,69.57,1059.54,20.0,0.42,0,18.7,0,0,278.28,0.0,0.02234042553191489,False,False,True
40,6,16.52,156.3,37.0,0.12,1,8.9,0,0,99.12,0.14285714285714285,0.013333333333333332,True,False,False
74,8,49.93,1372.62,39.0,0.22,0,1.4,1,0,399.44,0.0,0.14666666666666667,False,True,False
73,9,12.18,373.88,30.0,0.42,2,4.8,0,0,109.62,0.2,0.08571428571428572,True,False,False
46,4,19.88,274.75,46.0,0.05,0,7.0,0,0,79.52,0.0,0.007042253521126762,True,False,False
104,5,18.56,317.54,33.0,0.38,0,30.0,0,0,92.8,0.0,0.012624584717607973,True,False,False
107,5,45.68,556.74,31.0,0.16,0,5.6,0,0,228.4,0.0,0.028070175438596495,False,True,False
42,7,71.01,1333.02,43.0,0.36,0,1.7,0,1,497.07000000000005,0.0,0.19999999999999998,False,False,True
18,1,56.35,196.89,77.0,0.43,0,5.8,0,1,56.35,0.0,0.07288135593220339,False,True,False
100,3,18.43,97.25,52.0,0.11,0,23.2,1,0,55.29,0.0,0.004721030042918455,True,False,False
36,6,32.08,722.66,23.0,0.36,0,4.0,0,0,192.48,0.0,0.0878048780487805,False,True,False
76,3,15.84,185.26,23.0,0.31,0,1.1,0,0,47.519999999999996,0.0,0.2583333333333333,True,False,False
50,5,51.98,1017.67,56.0,0.32,0,1.7,1,0,259.9,0.0,0.17777777777777778,False,False,True
61,8,40.68,626.13,31.0,0.12,0,7.8,0,0,325.44,0.0,0.01518987341772152,False,True,False
40,5,16.75,199.22,27.0,0.32,0,2.0,0,0,83.75,0.0,0.15238095238095237,True,False,False
3,6,20.4,197.64,65.0,0.47,0,2.1,0,1,122.39999999999999,0.0,0.2136363636363636,True,False,False
82,7,25.9,447.17,43.0,0.49,0,5.0,0,0,181.29999999999998,0.0,0.09607843137254903,False,False,False
7,9,13.77,259.73,54.0,0.62,0,5.8,0,0,123.92999999999999,0.0,0.10508474576271187,True,False,False
31,6,23.23,420.4,42.0,0.36,2,8.3,0,1,139.38,0.2857142857142857,0.04285714285714285,False,False,False
65,6,18.01,285.46,63.0,0.39,0,1.5,0,1,108.06,0.0,0.24375,True,False,False
95,4,32.42,400.18,44.0,0.49,0,21.0,0,0,129.68,0.0,0.023222748815165874,True,False,False
64,8,63.98,936.02,57.0,0.51,0,2.2,1,0,511.84,0.0,0.22173913043478258,False,True,False
118,7,67.11,1219.09,20.0,0.56,1,13.8,1,0,469.77,0.125,0.040287769784172665,False,False,True
77,4,55.76,579.99,30.0,0.32,0,4.4,0,1,223.04,0.0,0.07111111111111111,False,False,True
93,9,17.28,371.89,46.0,0.24,0,1.6,0,1,155.52,0.0,0.14117647058823526,True,False,False
3,5,22.46,418.72,47.0,0.25,0,5.0,0,0,112.30000000000001,0.0,0.04901960784313726,True,False,False
93,10,16.18,250.46,30.0,0.29,1,0.5,1,0,161.8,0.09090909090909091,0.48333333333333334,True,False,False
35,4,62.97,787.99,36.0,0.28,0,29.4,0,0,251.88,0.0,0.009491525423728815,False,True,False
15,5,40.49,758.92,20.0,0.53,0,0.7,0,1,202.45000000000002,0.0,0.6625000000000001,False,True,False
21,8,44.61,550.79,67.0,0.37,0,4.2,0,1,356.88,0.0,0.08604651162790698,False,False,True
62,9,61.93,1827.46,41.0,0.25,2,8.3,1,0,557.37,0.2,0.02976190476190476,False,False,True
83,5,22.48,278.93,38.0,0.55,2,4.1,1,0,112.4,0.3333333333333333,0.130952380952381,True,False,False
28,7,38.21,974.95,47.0,0.14,0,5.4,0,0,267.47,0.0,0.025454545454545455,False,True,False
4,6,74.19,1151.68,24.0,0.48,0,11.5,0,0,445.14,0.0,0.041379310344827586,False,False,True
109,12,70.13,2044.97,44.0,0.58,0,3.1,0,0,841.56,0.0,0.18124999999999997,False,False,True
13,7,13.26,267.4,20.0,0.09,0,0.5,0,1,92.82,0.0,0.15,True,False,False
79,5,22.75,430.0,36.0,0.72,0,3.8,1,0,113.75,0.0,0.18461538461538463,True,False,False
51,9,67.05,1854.18,48.0,0.2,1,0.6,1,0,603.4499999999999,0.1,0.28571428571428575,False,True,False
48,7,22.85,590.39,56.0,0.12,0,14.4,0,0,159.95000000000002,0.0,0.008275862068965517,True,False,False
39,7,19.08,466.43,32.0,0.37,0,2.1,0,1,133.56,0.0,0.16818181818181815,True,False,False
96,5,23.72,295.13,33.0,0.18,1,4.2,0,0,118.6,0.16666666666666666,0.04186046511627907,True,False,False
67,10,36.27,991.51,31.0,0.47,0,11.7,1,0,362.70000000000005,0.0,0.039830508474576275,False,True,False
94,3,19.05,133.22,37.0,0.54,0,0.5,0,1,57.150000000000006,0.0,0.9000000000000001,True,False,False
58,6,18.44,408.01,79.0,0.3,0,4.6,0,0,110.64000000000001,0.0,0.06382978723404256,True,False,False
84,9,21.02,669.71,76.0,0.56,0,1.5,0,1,189.18,0.0,0.35000000000000003,True,False,False
2,10,52.29,1627.49,30.0,0.31,0,7.5,0,1,522.9,0.0,0.04078947368421053,False,False,True
114,3,67.73,330.05,57.0,0.14,0,0.5,0,1,203.19,0.0,0.23333333333333336,False,False,True
25,9,53.39,1629.09,36.0,0.31,0,3.9,0,0,480.51,0.0,0.0775,False,True,False
11,1,55.74,115.4,39.0,0.37,0,2.2,0,1,55.74,0.0,0.1608695652173913,False,True,False
1,5,57.58,492.0,55.0,0.31,0,5.7,0,1,287.9,0.0,0.05344827586206897,False,False,True
48,4,17.89,175.71,67.0,0.51,0,27.7,0,0,71.56,0.0,0.018345323741007193,True,False,False
113,5,17.47,273.79,50.0,0.54,0,8.9,0,1,87.35,0.0,0.060000000000000005,True,False,False
48,7,13.44,370.44,42.0,0.39,0,0.7,0,0,94.08,0.0,0.48750000000000004,True,False,False
10,8,17.98,411.01,38.0,0.22,0,4.1,0,0,143.84,0.0,0.05238095238095239,True,False,False
81,8,17.08,235.6,32.0,0.26,0,24.9,1,0,136.64,0.0,0.0104,True,False,False
30,5,93.21,1719.89,64.0,0.25,0,6.6,0,1,466.04999999999995,0.0,0.0373134328358209,False,False,True
35,5,50.66,557.54,50.0,0.24,0,1.7,0,0,253.29999999999998,0.0,0.13333333333333333,False,True,False
114,7,26.46,293.13,20.0,0.34,0,0.5,1,0,185.22,0.0,0.5666666666666668,False,True,False
19,6,59.16,813.63,21.0,0.24,0,20.1,1,0,354.96,0.0,0.01188118811881188,False,False,True
110,6,18.16,208.06,35.0,0.55,0,5.9,0,0,108.96000000000001,0.0,0.09166666666666667,True,False,False
53,6,19.53,453.12,52.0,0.25,1,0.5,0,1,117.18,0.14285714285714285,0.4166666666666667,True,False,False
34,4,13.54,141.09,49.0,0.06,0,11.3,0,1,54.16,0.0,0.005263157894736842,False,True,False
32,7,47.93,1010.12,36.0,0.29,0,20.4,0,0,335.51,0.0,0.014146341463414633,False,True,False
76,6,15.67,284.32,26.0,0.39,0,25.3,0,0,94.02,0.0,0.015354330708661417,True,False,False
107,2,51.75,364.02,71.0,0.53,0,4.7,1,0,103.5,0.0,0.11041666666666668,False,True,False
81,7,62.89,1741.97,28.0,0.2,0,0.5,0,0,440.23,0.0,0.33333333333333337,False,True,False
6,9,48.73,714.38,20.0,0.16,0,2.4,0,0,438.57,0.0,0.064,False,True,False
115,5,36.34,455.03,30.0,0.3,0,1.5,0,0,181.70000000000002,0.0,0.18749999999999997,False,True,False
13,6,15.75,287.02,38.0,0.16,0,5.7,0,1,94.5,0.0,0.027586206896551727,True,False,False
103,6,21.33,219.71,56.0,0.46,0,20.7,0,1,127.97999999999999,0.0,0.022115384615384617,True,False,False
86,8,50.16,1277.22,41.0,0.18,0,3.6,0,1,401.28,0.0,0.048648648648648644,False,True,False
75,7,17.84,317.87,58.0,0.22,0,9.5,0,0,124.88,0.0,0.02291666666666667,True,False,False
64,4,49.85,534.78,32.0,0.14,0,0.5,0,0,199.4,0.0,0.23333333333333336,False,False,True
7,6,58.0,526.21,34.0,0.34,1,19.7,0,0,348.0,0.14285714285714285,0.01717171717171717,False,True,False
45,6,16.58,183.3,67.0,0.19,0,2.0,0,0,99.47999999999999,0.0,0.09047619047619047,True,False,False
45,8,24.88,720.65,32.0,0.55,0,1.1,1,0,199.04,0.0,0.4583333333333333,False,False,False
85,7,16.1,371.39,50.0,0.33,0,0.5,0,1,112.70000000000002,0.0,0.55,False,True,False
65,9,12.16,177.12,57.0,0.17,0,1.5,0,0,109.44,0.0,0.10625,True,False,False
94,8,105.36,2671.26,39.0,0.02,0,1.3,0,1,842.88,0.0,0.014285714285714285,False,False,True
19,6,64.03,980.01,46.0,0.21,0,23.7,0,0,384.18,0.0,0.008823529411764706,False,False,True
115,2,51.1,247.74,39.0,0.33,0,0.7,0,0,102.2,0.0,0.41250000000000003,False,True,False
119,7,21.17,328.77,71.0,0.18,0,1.9,1,1,148.19,0.0,0.09,True,False,False
47,3,60.16,701.26,29.0,0.17,0,0.9,1,0,180.48,0.0,0.17,False,True,False
46,5,16.6,214.29,54.0,0.47,0,0.5,1,0,83.0,0.0,0.7833333333333333,False,False,False
29,5,17.71,281.08,31.0,0.61,0,1.3,0,1,88.55000000000001,0.0,0.43571428571428567,True,False,False
99,9,23.46,469.56,20.0,0.15,0,3.3,0,0,211.14000000000001,0.0,0.04411764705882353,True,False,False
117,6,53.9,1192.74,55.0,0.39,1,1.0,1,0,323.4,0.14285714285714285,0.35454545454545455,False,False,True
84,5,22.72,304.34,29.0,0.64,0,4.7,0,0,113.6,0.0,0.13333333333333333,True,False,False
100,7,22.46,399.28,54.0,0.39,0,3.6,0,1,157.22,0.0,0.1054054054054054,False,False,False
61,9,61.94,991.4,40.0,0.1,3,8.5,0,0,557.46,0.3,0.011627906976744188,False,True,False
103,7,46.34,1296.62,52.0,0.42,0,11.8,0,0,324.38,0.0,0.03529411764705882,False,True,False
65,10,10.0,355.56,73.0,0.27,1,1.6,0,0,100.0,0.09090909090909091,0.1588235294117647,True,False,False
23,7,55.69,694.79,92.0,0.25,0,17.3,1,0,389.83,0.0,0.014367816091954021,False,False,True
95,9,15.39,339.25,50.0,0.63,0,1.3,1,0,138.51,0.0,0.44999999999999996,True,False,False
120,5,55.16,1090.59,43.0,0.34,1,18.6,1,0,275.79999999999995,0.16666666666666666,0.01818181818181818,False,True,False
51,4,42.19,265.96,51.0,0.17,0,3.0,0,1,168.76,0.0,0.054838709677419356,False,True,False
63,7,51.49,563.4,56.0,0.66,1,9.3,0,0,360.43,0.125,0.07021276595744681,False,True,False
99,5,57.53,646.84,37.0,0.45,0,1.7,0,1,287.65,0.0,0.25,False,False,True
116,6,49.97,915.57,72.0,0.44,0,8.5,0,1,299.82,0.0,0.05116279069767442,False,True,False
111,4,23.26,145.08,43.0,0.16,0,7.7,0,0,93.04,0.0,0.020512820512820513,True,False,False
109,3,53.02,596.66,61.0,0.33,0,2.8,1,0,159.06,0.0,0.11379310344827587,False,False,True
22,4,52.99,464.71,54.0,0.52,0,3.9,0,0,211.96,0.0,0.13,False,True,False
110,4,15.88,126.26,51.0,0.23,0,2.2,0,1,63.52,0.0,0.09999999999999999,True,False,False
71,4,18.71,225.78,39.0,0.35,0,0.5,0,1,74.84,0.0,0.5833333333333334,True,False,False
33,11,61.51,1943.13,61.0,0.48,0,0.6,0,0,676.61,0.0,0.6857142857142857,False,False,True
109,4,17.91,122.82,32.0,0.32,0,5.8,1,0,71.64,0.0,0.054237288135593226,True,False,False
100,6,31.94,344.57,29.0,0.38,0,1.3,0,1,191.64000000000001,0.0,0.2714285714285714,False,True,False
44,6,43.44,440.24,20.0,0.09,0,3.2,0,0,260.64,0.0,0.027272727272727268,False,True,False
7,8,20.67,393.14,42.0,0.28,0,4.9,0,1,165.36,0.0,0.05600000000000001,True,False,False
91,7,36.28,992.6,45.0,0.09,1,2.9,0,0,253.96,0.125,0.03,False,True,False
2,10,17.0,631.66,53.0,0.34,1,0.7,0,1,170.0,0.09090909090909091,0.42500000000000004,True,False,False
17,4,62.14,526.43,54.0,0.09,2,2.3,0,1,248.56,0.4,0.0375,False,True,False
65,7,35.28,766.53,40.0,0.19,1,6.4,0,1,246.96,0.125,0.02923076923076923,False,True,False
58,8,39.11,894.92,28.0,0.2,1,3.0,1,0,312.88,0.1111111111111111,0.06451612903225806,False,True,False
110,5,43.61,636.55,84.0,0.33,0,17.5,0,0,218.05,0.0,0.01875,False,True,False
30,8,56.02,1122.89,30.0,0.55,0,1.8,1,0,448.16,0.0,0.2894736842105263,False,False,True
86,5,22.08,387.03,79.0,0.44,2,0.5,1,0,110.39999999999999,0.3333333333333333,0.7333333333333334,False,False,False
92,8,16.81,248.3,44.0,0.24,1,0.5,0,1,134.48,0.1111111111111111,0.4,True,False,False
117,7,10.96,268.14,34.0,0.45,0,0.5,1,0,76.72,0.0,0.75,True,False,False
97,6,38.73,654.65,58.0,0.43,1,9.2,0,0,232.38,0.14285714285714285,0.04623655913978495,False,True,False
26,6,81.6,1813.16,39.0,0.21,0,1.8,0,1,489.59999999999997,0.0,0.11052631578947367,False,False,True
35,12,98.38,1785.33,20.0,0.65,3,6.3,0,0,1180.56,0.23076923076923078,0.10156250000000001,False,False,True
63,6,77.94,924.88,48.0,0.43,0,4.2,0,1,467.64,0.0,0.1,False,False,True
75,5,15.37,283.29,43.0,0.45,0,0.9,0,0,76.85,0.0,0.45,True,False,False
71,3,52.88,564.19,45.0,0.51,0,5.0,1,0,158.64000000000001,0.0,0.1,False,True,False
28,3,50.52,528.87,60.0,0.16,0,6.7,0,1,151.56,0.0,0.023529411764705882,False,True,False
25,5,15.87,175.28,42.0,0.28,0,1.4,0,1,79.35,0.0,0.18666666666666668,True,False,False
61,7,16.09,356.02,57.0,0.19,3,2.8,0,0,112.63,0.375,0.06551724137931035,True,False,False
105,6,72.81,1361.69,58.0,0.32,0,3.8,1,1,436.86,0.0,0.08205128205128205,False,False,True
31,7,22.13,369.03,49.0,0.18,0,7.1,0,0,154.91,0.0,0.025,True,False,False
54,6,14.73,261.83,36.0,0.29,2,1.0,0,1,88.38,0.2857142857142857,0.2636363636363636,True,False,False
67,8,22.47,397.23,65.0,0.25,0,0.5,0,1,179.76,0.0,0.4166666666666667,True,False,False
97,8,89.75,1472.97,23.0,0.17,0,2.8,1,0,718.0,0.0,0.05862068965517242,False,False,True
51,3,53.27,440.23,54.0,0.46,0,2.9,0,0,159.81,0.0,0.15333333333333335,False,True,False
58,11,44.87,1198.35,20.0,0.17,0,2.5,0,1,493.57,0.0,0.06538461538461539,False,True,False
34,7,74.63,1536.92,27.0,0.35,1,6.0,0,1,522.41,0.125,0.05737704918032787,False,False,True
59,7,15.1,311.24,66.0,0.39,1,3.4,1,0,105.7,0.125,0.11142857142857143,True,False,False
21,6,56.18,1305.04,55.0,0.53,0,0.5,0,1,337.08,0.0,0.8833333333333334,False,True,False
56,6,16.56,387.74,54.0,0.4,0,1.6,1,0,99.35999999999999,0.0,0.23529411764705882,True,False,False
37,11,22.2,923.08,63.0,0.21,0,5.4,1,0,244.2,0.0,0.03818181818181818,True,False,False
64,4,47.37,499.71,48.0,0.33,0,2.3,1,0,189.48,0.0,0.1375,False,False,True
113,8,17.93,556.91,34.0,0.33,0,2.9,0,0,143.44,0.0,0.11,False,False,False
19,6,14.37,163.26,33.0,0.18,0,6.4,0,0,86.22,0.0,0.02769230769230769,True,False,False
101,6,23.41,363.37,64.0,0.68,0,0.5,0,1,140.46,0.0,1.1333333333333335,True,False,False
119,5,50.27,522.29,60.0,0.12,0,4.8,1,0,251.35000000000002,0.0,0.02448979591836735,False,True,False
85,4,19.42,310.7,62.0,0.16,0,4.0,1,0,77.68,0.0,0.039024390243902446,True,False,False
78,7,16.31,266.55,62.0,0.17,0,0.9,0,1,114.16999999999999,0.0,0.17,True,False,False
74,9,16.99,587.07,37.0,0.68,0,24.4,0,0,152.91,0.0,0.02775510204081633,True,False,False
53,6,20.64,312.73,44.0,0.25,0,3.9,1,0,123.84,0.0,0.0625,True,False,False
71,6,50.71,862.89,47.0,0.17,0,17.9,1,0,304.26,0.0,0.009444444444444445,False,False,True
93,7,10.0,234.58,41.0,0.42,1,8.0,0,1,70.0,0.125,0.05185185185185185,True,False,False
63,3,18.74,190.75,42.0,0.54,0,6.1,0,1,56.22,0.0,0.0870967741935484,True,False,False
104,5,42.35,445.42,51.0,0.26,1,15.8,1,0,211.75,0.16666666666666666,0.016352201257861635,False,True,False
62,8,60.45,876.13,29.0,0.44,0,9.4,0,1,483.6,0.0,0.04631578947368421,False,False,True
72,8,14.35,301.21,40.0,0.06,1,10.8,1,0,114.8,0.1111111111111111,0.005504587155963302,True,False,False
103,8,14.15,179.87,29.0,0.57,0,9.1,0,1,113.2,0.0,0.06195652173913043,True,False,False
77,4,18.8,247.62,39.0,0.12,3,10.9,1,0,75.2,0.6,0.010909090909090908,True,False,False
110,8,34.63,588.31,43.0,0.44,0,8.0,0,0,277.04,0.0,0.05432098765432099,False,True,False
19,8,44.65,964.26,57.0,0.47,0,3.1,0,1,357.2,0.0,0.14687499999999998,False,True,False
75,4,76.51,1084.61,56.0,0.03,1,0.5,1,0,306.04,0.2,0.05,False,False,True
2,2,75.16,412.26,55.0,0.14,0,0.5,1,0,150.32,0.0,0.23333333333333336,False,False,True
113,4,24.95,378.98,66.0,0.11,0,5.8,1,0,99.8,0.0,0.01864406779661017,False,False,False
6,5,32.88,589.59,30.0,0.49,0,6.9,0,0,164.4,0.0,0.06999999999999999,False,True,False
29,7,50.85,952.75,62.0,0.26,0,8.9,0,1,355.95,0.0,0.02888888888888889,False,True,False
41,5,20.13,168.36,20.0,0.13,0,17.9,0,0,100.64999999999999,0.0,0.007222222222222223,True,False,False
51,7,27.76,697.63,44.0,0.47,1,5.8,1,0,194.32000000000002,0.125,0.07966101694915255,False,False,True
5,7,16.98,331.04,55.0,0.25,0,7.7,0,0,118.86,0.0,0.032051282051282055,True,False,False
41,5,17.79,155.45,40.0,0.21,0,0.9,0,1,88.94999999999999,0.0,0.21,True,False,False
62,5,51.21,734.6,33.0,0.12,0,4.6,0,1,256.05,0.0,0.025531914893617023,False,True,False
30,7,24.46,302.88,68.0,0.66,0,2.2,0,1,171.22,0.0,0.2869565217391304,True,False,False
103,9,35.88,733.32,66.0,0.34,0,6.0,0,1,322.92,0.0,0.055737704918032795,False,True,False
62,8,45.34,1296.44,46.0,0.15,0,8.7,0,0,362.72,0.0,0.017045454545454548,False,True,False
100,11,33.54,1277.77,51.0,0.4,1,4.0,1,0,368.94,0.08333333333333333,0.09756097560975611,False,True,False
27,4,64.94,563.22,47.0,0.23,0,0.8,0,0,259.76,0.0,0.25555555555555554,False,False,True
50,5,12.28,197.24,22.0,0.28,2,9.4,0,0,61.4,0.3333333333333333,0.02947368421052632,True,False,False
82,3,48.38,369.26,52.0,0.16,0,2.6,1,0,145.14000000000001,0.0,0.059259259259259255,False,True,False
52,7,34.17,449.03,21.0,0.41,0,8.1,0,1,239.19,0.0,0.05,False,True,False
49,3,31.08,210.22,27.0,0.34,0,11.6,1,0,93.24,0.0,0.029059829059829064,False,True,False
62,5,24.38,399.0,20.0,0.71,0,5.8,0,0,121.89999999999999,0.0,0.12033898305084746,False,False,False
100,2,20.6,102.04,34.0,0.44,1,1.2,1,0,41.2,0.3333333333333333,0.3384615384615384,True,False,False
60,5,40.41,762.82,50.0,0.29,0,3.0,0,1,202.04999999999998,0.0,0.09354838709677418,False,True,False
118,5,12.15,95.83,49.0,0.2,0,2.4,0,0,60.75,0.0,0.08,True,False,False
80,7,51.4,861.38,52.0,0.26,0,8.9,0,0,359.8,0.0,0.02888888888888889,False,False,True
54,7,16.7,211.99,36.0,0.39,0,1.2,0,0,116.89999999999999,0.0,0.3,True,False,False
119,8,51.6,716.53,26.0,0.21,0,2.7,1,0,412.8,0.0,0.07499999999999998,False,True,False
5,5,18.76,181.36,36.0,0.2,0,1.0,0,0,93.80000000000001,0.0,0.18181818181818182,True,False,False
9,5,18.99,209.66,20.0,0.31,0,3.0,0,1,94.94999999999999,0.0,0.09999999999999999,True,False,False
34,11,37.79,888.33,43.0,0.31,0,0.5,0,0,415.69,0.0,0.5166666666666667,False,True,False
98,3,58.92,302.07,45.0,0.15,2,1.5,1,0,176.76,0.5,0.09374999999999999,False,False,True
36,6,51.15,1100.58,53.0,0.46,0,11.2,0,0,306.9,0.0,0.04070796460176992,False,True,False
95,5,82.56,703.31,73.0,0.28,0,3.9,0,1,412.8,0.0,0.07,False,False,True
116,5,58.13,857.56,59.0,0.18,0,0.7,0,1,290.65000000000003,0.0,0.225,False,True,False
20,7,28.26,780.57,37.0,0.51,0,0.5,0,0,197.82000000000002,0.0,0.8500000000000001,False,True,False
81,8,15.16,273.94,37.0,0.26,0,1.3,0,0,121.28,0.0,0.1857142857142857,True,False,False
84,6,41.98,812.41,36.0,0.53,1,6.6,0,1,251.88,0.14285714285714285,0.07910447761194031,False,False,True
