customer_id,marca_principal,recency_dias,frecuencia_6m,ticket_promedio_usd,ltv_historico_usd,tiempo_entrega_promedio_min,sensibilidad_promos,quejas_recientes,distancia_local_km,churn_delivery,conversion_salon
8818,Kobe Sushi,102,6,15.59,218.62,57.0,0.33,0,3.9,1,0
8819,Noe Sushi Bar,40,6,55.33,912.77,48.0,0.31,0,20.6,1,0
8820,Kobe Sushi,9,8,13.52,268.83,44.0,0.73,0,2.4,1,0
8821,Kobe Sushi,53,6,14.28,223.54,44.0,0.2,0,11.6,0,1
8822,Nubori Experience,118,7,65.67,1547.27,76.0,0.43,0,5.1,1,0
8823,Kobe Sushi,70,5,18.6,313.24,33.0,0.11,0,3.5,0,1
8824,Kobe Sushi,118,9,12.39,340.2,42.0,0.37,0,1.9,0,0
8825,Nubori Experience,66,6,51.31,691.5,49.0,0.55,0,3.9,1,0
8826,Kobe Sushi,80,6,10.0,118.85,36.0,0.3,0,6.8,0,0
8827,Noe Sushi Bar,52,3,39.79,319.74,50.0,0.23,1,6.8,0,1
8828,Kobe Sushi,1,3,22.47,122.38,53.0,0.55,0,8.9,0,0
8829,Kobe Sushi,30,3,23.95,222.03,50.0,0.22,2,6.4,1,0
8830,Kobe Sushi,112,4,21.95,148.38,69.0,0.34,0,8.7,1,1
8831,Kobe Sushi,97,3,16.47,132.31,34.0,0.08,0,0.5,1,0
8832,Noe Sushi Bar,1,4,26.1,413.55,33.0,0.14,0,2.6,0,0
8833,Noe Sushi Bar,39,9,49.38,888.72,51.0,0.05,1,6.0,1,0
8834,Noe Sushi Bar,16,4,57.6,368.25,52.0,0.49,0,1.4,0,0
8835,Nubori Experience,17,7,71.73,1716.69,47.0,0.27,0,9.4,0,0
8836,Kobe Sushi,112,1,26.82,82.62,66.0,0.28,0,0.9,1,0
8837,Noe Sushi Bar,112,2,40.35,262.38,27.0,0.19,0,4.3,1,0
8838,Noe Sushi Bar,102,5,42.68,398.6,61.0,0.38,1,2.3,1,0
8839,Nubori Experience,82,3,90.66,905.29,46.0,0.14,0,1.7,1,0
8840,Kobe Sushi,22,4,18.27,202.48,81.0,0.21,0,7.6,0,0
8841,Noe Sushi Bar,86,8,48.04,1458.78,28.0,0.26,0,7.9,0,1
8842,Nubori Experience,99,8,74.44,1968.62,42.0,0.5,0,2.4,0,1
8843,Kobe Sushi,31,5,11.78,212.61,34.0,0.1,0,3.8,0,0
8844,Nubori Experience,40,2,81.42,506.32,31.0,0.28,0,10.1,1,0
8845,Kobe Sushi,27,10,21.6,603.71,54.0,0.24,0,1.0,0,1
8846,Noe Sushi Bar,36,5,45.08,466.9,48.0,0.21,0,1.2,0,1
8847,Nubori Experience,119,7,68.78,792.9,37.0,0.09,0,4.8,0,1
8848,Noe Sushi Bar,4,3,47.43,338.58,35.0,0.15,0,9.8,0,1
8849,Noe Sushi Bar,113,7,20.09,409.25,81.0,0.31,0,9.3,0,0
8850,Kobe Sushi,118,3,26.7,123.46,20.0,0.22,0,7.7,0,1
8851,Nubori Experience,69,6,77.32,1138.75,31.0,0.16,0,13.9,0,0
8852,Noe Sushi Bar,25,5,58.18,868.89,35.0,0.14,0,0.5,0,0
8853,Kobe Sushi,95,2,22.61,142.55,53.0,0.53,0,5.4,1,1
8854,Noe Sushi Bar,78,7,55.12,764.14,32.0,0.54,0,2.3,0,0
8855,Noe Sushi Bar,30,9,47.66,1375.34,80.0,0.18,0,2.2,0,0
8856,Kobe Sushi,47,4,28.82,237.88,47.0,0.25,0,11.2,0,1
8857,Kobe Sushi,12,9,14.53,406.19,57.0,0.14,0,3.8,0,1
8858,Kobe Sushi,27,3,23.4,126.05,29.0,0.15,0,5.3,0,0
8859,Noe Sushi Bar,45,5,48.51,836.57,74.0,0.08,0,2.6,0,0
8860,Noe Sushi Bar,88,8,45.35,592.38,30.0,0.44,0,17.9,0,1
8861,Noe Sushi Bar,63,5,34.3,557.44,50.0,0.4,0,2.5,0,0
8862,Nubori Experience,55,6,92.57,2017.59,51.0,0.43,0,3.1,1,0
8863,Nubori Experience,30,12,44.53,1694.99,20.0,0.3,0,2.5,0,1
8864,Noe Sushi Bar,82,9,53.31,901.43,40.0,0.32,0,3.6,0,0
8865,Kobe Sushi,14,5,12.88,125.73,30.0,0.73,1,2.7,0,1
8866,Noe Sushi Bar,56,4,50.52,565.51,63.0,0.58,0,2.9,0,1
8867,Noe Sushi Bar,19,4,43.53,282.44,53.0,0.09,1,3.5,0,1
8868,Noe Sushi Bar,86,6,36.96,381.56,46.0,0.33,0,1.4,0,1
8869,Noe Sushi Bar,26,6,36.23,512.88,46.0,0.18,0,9.0,0,0
8870,Kobe Sushi,71,7,26.12,392.81,68.0,0.09,0,21.5,1,0
8871,Nubori Experience,92,5,75.52,1137.51,32.0,0.03,0,2.4,0,1
8872,Kobe Sushi,38,3,16.08,148.88,60.0,0.08,2,8.0,0,0
8873,Noe Sushi Bar,69,5,40.58,584.93,49.0,0.04,0,3.4,0,1
8874,Kobe Sushi,36,5,18.57,353.01,57.0,0.09,0,17.9,0,0
8875,Nubori Experience,18,3,74.37,619.23,57.0,0.34,0,0.5,0,1
8876,Kobe Sushi,57,6,27.91,574.89,37.0,0.13,0,16.6,0,1
8877,Kobe Sushi,78,5,18.73,266.57,52.0,0.47,0,3.7,0,0
8878,Kobe Sushi,112,4,10.0,71.3,29.0,0.32,0,16.0,0,0
8879,Kobe Sushi,23,8,14.95,402.94,29.0,0.6,0,2.1,1,0
8880,Kobe Sushi,119,6,10.0,100.35,50.0,0.35,0,11.7,0,0
8881,Noe Sushi Bar,116,4,34.52,252.24,30.0,0.27,0,5.6,0,1
8882,Noe Sushi Bar,14,7,57.17,717.61,41.0,0.56,0,0.6,0,1
8883,Kobe Sushi,96,5,18.21,352.97,30.0,0.47,0,1.0,1,0
8884,Kobe Sushi,69,9,20.56,604.12,55.0,0.11,0,0.7,0,1
8885,Nubori Experience,22,5,50.37,960.53,43.0,0.5,0,1.2,0,1
8886,Noe Sushi Bar,28,6,36.84,559.66,26.0,0.68,0,0.7,0,0
8887,Noe Sushi Bar,43,4,38.72,568.9,43.0,0.59,0,4.3,0,1
8888,Noe Sushi Bar,76,6,19.48,430.94,48.0,0.52,0,5.1,0,0
8889,Kobe Sushi,18,4,14.21,145.57,44.0,0.66,0,3.8,0,1
8890,Kobe Sushi,100,8,21.36,266.36,58.0,0.42,1,9.2,1,1
8891,Kobe Sushi,95,4,20.0,192.56,62.0,0.46,0,28.3,0,0
8892,Nubori Experience,77,4,51.23,442.56,52.0,0.44,2,4.9,0,0
8893,Nubori Experience,84,8,60.46,930.61,88.0,0.24,0,4.7,1,0
8894,Noe Sushi Bar,109,3,52.44,483.34,46.0,0.24,0,26.7,0,0
8895,Kobe Sushi,36,5,18.34,216.2,73.0,0.12,0,3.4,0,0
8896,Kobe Sushi,119,7,18.26,424.88,48.0,0.55,1,9.3,1,0
8897,Kobe Sushi,119,7,10.0,199.64,20.0,0.3,0,9.0,0,1
8898,Noe Sushi Bar,7,4,33.84,492.78,71.0,0.26,0,1.0,0,0
8899,Kobe Sushi,23,3,10.0,48.58,20.0,0.49,0,10.4,0,1
8900,Nubori Experience,34,5,60.49,675.4,26.0,0.5,0,6.8,0,1
8901,Kobe Sushi,117,7,19.14,457.99,77.0,0.13,0,19.3,1,0
8902,Nubori Experience,114,2,78.09,506.13,37.0,0.23,0,1.1,0,0
8903,Chef Choy,96,1,17.18,64.44,52.0,0.6,2,1.0,0,1
8904,Chef Choy,21,5,16.86,293.52,36.0,0.18,1,11.2,0,0
8905,Noe Sushi Bar,70,4,40.34,395.89,43.0,0.14,3,5.6,0,0
8906,Noe Sushi Bar,80,9,63.31,1840.59,50.0,0.6,0,4.2,0,1
8907,Noe Sushi Bar,99,8,36.0,840.72,29.0,0.32,0,7.2,1,0
8908,Noe Sushi Bar,118,6,39.3,516.85,59.0,0.59,0,1.3,1,0
8909,Noe Sushi Bar,47,4,57.21,495.75,62.0,0.45,0,20.6,0,0
8910,Nubori Experience,53,7,75.31,1572.6,48.0,0.7,0,7.2,0,0
8911,Noe Sushi Bar,84,6,34.33,340.92,58.0,0.61,0,13.7,0,0
8912,Chef Choy,106,9,15.7,241.88,35.0,0.18,0,7.3,1,0
8913,Nubori Experience,41,5,63.91,960.06,33.0,0.33,0,21.7,0,0
8914,Kobe Sushi,75,5,18.04,155.75,52.0,0.32,0,6.0,0,0
8915,Kobe Sushi,32,3,13.75,63.07,58.0,0.26,1,6.4,1,0
8916,Noe Sushi Bar,14,8,51.97,1588.45,50.0,0.17,0,1.6,0,0
8917,Noe Sushi Bar,88,5,33.54,527.78,51.0,0.61,0,2.2,1,0
8918,Nubori Experience,108,7,92.76,1406.61,39.0,0.44,0,3.3,0,0
8919,Noe Sushi Bar,103,8,42.44,1284.43,41.0,0.29,0,2.7,0,1
8920,Noe Sushi Bar,107,1,39.83,132.8,46.0,0.18,0,3.9,1,0
8921,Noe Sushi Bar,95,10,49.32,1357.83,42.0,0.46,0,2.0,1,0
8922,Kobe Sushi,17,2,20.9,66.61,30.0,0.25,0,4.7,0,0
8923,Noe Sushi Bar,25,6,64.87,1158.03,64.0,0.29,0,2.7,0,0
8924,Nubori Experience,64,7,68.36,1676.8,64.0,0.1,0,0.8,0,1
8925,Kobe Sushi,73,7,26.69,632.18,55.0,0.27,0,2.7,1,0
8926,Noe Sushi Bar,86,8,61.1,762.08,56.0,0.22,3,16.6,1,0
8927,Noe Sushi Bar,119,5,51.45,611.37,23.0,0.56,0,0.5,0,1
8928,Kobe Sushi,109,3,16.75,86.71,57.0,0.18,0,2.8,0,1
8929,Kobe Sushi,48,4,10.09,100.13,68.0,0.3,3,0.5,1,0
8930,Nubori Experience,35,7,58.74,1175.35,35.0,0.76,0,0.5,0,0
8931,Kobe Sushi,37,8,10.0,193.11,54.0,0.34,1,6.8,0,0
8932,Kobe Sushi,55,9,21.36,572.65,29.0,0.19,1,3.8,0,1
8933,Kobe Sushi,17,4,23.82,156.19,70.0,0.15,0,9.9,0,0
8934,Noe Sushi Bar,28,3,28.8,144.57,54.0,0.53,0,1.5,0,0
8935,Noe Sushi Bar,1,4,32.22,398.7,53.0,0.54,0,0.5,1,0
8936,Noe Sushi Bar,53,6,36.51,793.75,58.0,0.2,2,15.1,0,0
8937,Kobe Sushi,73,5,20.02,282.51,34.0,0.19,0,6.9,0,1
8938,Nubori Experience,55,6,48.52,740.78,43.0,0.15,0,20.6,0,0
8939,Kobe Sushi,113,8,24.94,673.76,49.0,0.29,1,4.4,1,0
8940,Kobe Sushi,61,2,19.69,151.41,42.0,0.46,0,0.8,0,0
8941,Noe Sushi Bar,13,6,51.93,1125.91,44.0,0.34,0,1.2,0,1
8942,Kobe Sushi,47,5,11.42,97.97,39.0,0.06,0,4.0,1,0
8943,Nubori Experience,64,4,57.72,634.16,23.0,0.27,0,7.6,1,0
8944,Nubori Experience,32,6,90.94,889.25,20.0,0.5,0,22.4,0,0
8945,Kobe Sushi,28,6,10.0,150.49,22.0,0.35,0,3.6,0,1
8946,Nubori Experience,53,8,75.5,1770.8,54.0,0.58,1,0.8,0,1
8947,Chef Choy,31,9,20.73,344.31,70.0,0.62,0,1.4,0,1
8948,Nubori Experience,8,7,62.08,946.34,33.0,0.35,0,3.1,0,0
8949,Kobe Sushi,72,3,13.65,163.14,49.0,0.19,0,11.0,0,1
8950,Noe Sushi Bar,98,5,34.32,574.39,36.0,0.41,1,0.9,0,0
8951,Kobe Sushi,87,9,24.18,609.48,60.0,0.35,0,6.1,0,1
8952,Nubori Experience,74,5,52.64,996.1,70.0,0.27,0,0.5,0,0
8953,Kobe Sushi,101,6,22.28,427.89,57.0,0.44,0,3.4,0,1
8954,Noe Sushi Bar,112,5,33.69,411.12,42.0,0.59,0,3.3,1,0
8955,Kobe Sushi,25,5,16.3,135.82,35.0,0.08,3,8.2,1,0
8956,Kobe Sushi,115,5,16.34,324.6,37.0,0.36,0,4.0,0,0
8957,Noe Sushi Bar,33,7,33.76,589.23,48.0,0.33,0,8.6,0,1
8958,Nubori Experience,109,7,34.42,411.61,38.0,0.52,1,12.4,1,0
8959,Noe Sushi Bar,68,6,52.85,790.56,48.0,0.12,0,4.4,0,1
8960,Nubori Experience,7,7,55.84,977.22,35.0,0.19,0,3.1,0,1
8961,Kobe Sushi,97,8,22.73,479.2,33.0,0.53,0,17.5,1,0
8962,Noe Sushi Bar,66,7,37.28,856.73,38.0,0.45,0,0.9,0,0
8963,Noe Sushi Bar,112,7,26.14,276.92,50.0,0.13,0,6.8,0,0
8964,Kobe Sushi,46,3,14.23,121.63,82.0,0.49,0,0.8,1,0
8965,Noe Sushi Bar,96,8,41.81,695.92,50.0,0.23,0,2.8,0,1
8966,Noe Sushi Bar,5,8,36.08,1033.88,34.0,0.2,0,1.6,0,0
8967,Noe Sushi Bar,110,5,55.54,658.46,48.0,0.07,0,1.3,0,0
8968,Noe Sushi Bar,17,7,56.03,893.74,20.0,0.43,0,1.1,0,0
8969,Noe Sushi Bar,76,6,79.62,923.33,56.0,0.2,0,4.4,0,1
8970,Kobe Sushi,52,6,25.17,586.48,40.0,0.6,0,0.7,0,0
8971,Kobe Sushi,12,6,17.61,341.67,46.0,0.23,0,7.6,0,0
8972,Noe Sushi Bar,62,5,69.81,1110.11,37.0,0.63,0,5.8,0,1
8973,Kobe Sushi,35,5,37.43,373.66,63.0,0.76,1,2.8,0,1
8974,Kobe Sushi,62,8,16.66,503.06,53.0,0.35,0,30.0,1,0
8975,Noe Sushi Bar,21,5,32.18,415.31,37.0,0.38,0,3.0,0,0
8976,Noe Sushi Bar,85,5,34.31,303.01,48.0,0.29,0,5.3,0,1
8977,Kobe Sushi,66,9,18.31,438.72,53.0,0.55,0,2.9,0,1
8978,Noe Sushi Bar,53,6,42.94,868.68,43.0,0.3,0,15.7,0,0
8979,Noe Sushi Bar,21,3,40.82,277.53,62.0,0.5,0,3.5,0,0
8980,Kobe Sushi,15,5,15.08,192.56,37.0,0.42,1,0.5,0,0
8981,Chef Choy,75,7,21.95,388.83,42.0,0.4,0,0.9,1,0
8982,Noe Sushi Bar,74,8,54.23,978.41,40.0,0.39,1,4.6,1,0
8983,Noe Sushi Bar,82,4,44.52,564.6,32.0,0.14,0,9.3,1,0
8984,Noe Sushi Bar,23,7,54.29,653.43,20.0,0.19,0,3.0,0,0
8985,Kobe Sushi,31,9,14.13,240.75,52.0,0.74,1,9.0,0,1
8986,Noe Sushi Bar,54,6,40.38,728.06,55.0,0.5,0,8.9,0,1
8987,Kobe Sushi,55,4,21.41,183.8,51.0,0.44,0,3.3,1,1
8988,Nubori Experience,120,7,18.32,249.54,30.0,0.27,0,7.4,0,1
8989,Nubori Experience,26,9,58.68,1664.24,42.0,0.33,0,0.7,0,0
8990,Noe Sushi Bar,53,7,49.51,1216.53,71.0,0.29,0,7.2,0,0
8991,Kobe Sushi,66,9,22.03,521.9,41.0,0.11,2,26.7,0,0
8992,Kobe Sushi,39,6,18.29,277.37,59.0,0.26,0,18.0,0,0
8993,Kobe Sushi,7,5,19.33,269.37,25.0,0.07,0,5.4,0,1
8994,Noe Sushi Bar,88,4,39.38,615.36,52.0,0.04,0,1.8,0,0
8995,Kobe Sushi,39,5,16.35,221.73,43.0,0.43,0,13.0,0,0
8996,Noe Sushi Bar,32,3,53.68,567.88,54.0,0.19,2,6.5,1,0
8997,Kobe Sushi,26,5,19.89,308.6,30.0,0.57,0,1.7,0,1
8998,Nubori Experience,87,5,55.78,715.3,40.0,0.24,0,8.4,1,0
8999,Kobe Sushi,78,6,19.3,460.62,66.0,0.17,0,4.2,1,0
9000,Nubori Experience,29,7,47.66,1103.68,24.0,0.03,0,3.3,0,1
9001,Nubori Experience,25,9,66.57,2378.2,39.0,0.33,1,1.0,1,0
9002,Noe Sushi Bar,56,12,33.95,638.55,50.0,0.16,1,6.1,0,1
9003,Noe Sushi Bar,31,6,46.29,542.5,41.0,0.44,0,10.2,0,0
9004,Noe Sushi Bar,66,3,49.58,525.96,62.0,0.23,0,2.1,0,1
9005,Noe Sushi Bar,2,7,37.6,762.64,20.0,0.43,0,10.1,0,1
9006,Kobe Sushi,87,6,10.0,99.11,54.0,0.67,1,7.4,1,0
9007,Kobe Sushi,47,4,18.98,160.4,69.0,0.27,0,4.4,0,1
9008,Noe Sushi Bar,75,4,56.64,884.96,53.0,0.32,0,11.5,1,0
9009,Noe Sushi Bar,29,5,32.72,547.31,59.0,0.12,0,7.0,0,1
9010,Noe Sushi Bar,106,5,52.25,804.77,46.0,0.35,0,2.0,1,0
9011,Kobe Sushi,99,3,20.51,114.19,66.0,0.42,0,5.9,1,0
9012,Kobe Sushi,49,6,10.97,219.11,56.0,0.07,0,1.5,0,1
9013,Kobe Sushi,73,7,16.74,220.12,43.0,0.3,0,11.2,0,0
9014,Kobe Sushi,32,8,15.42,491.42,25.0,0.54,0,2.0,1,0
9015,Kobe Sushi,30,9,15.15,301.46,82.0,0.45,0,4.5,0,0
9016,Kobe Sushi,15,9,12.45,316.98,51.0,0.28,0,1.1,0,0
9017,Kobe Sushi,62,9,18.85,302.61,20.0,0.6,0,3.7,1,0
9018,Nubori Experience,78,4,63.53,751.71,39.0,0.12,0,1.4,1,0
9019,Kobe Sushi,115,4,19.23,171.23,22.0,0.38,1,6.8,0,1
9020,Noe Sushi Bar,17,8,35.92,458.77,62.0,0.18,0,30.0,0,0
9021,Kobe Sushi,22,6,11.6,202.56,37.0,0.33,1,0.8,0,0
9022,Nubori Experience,116,6,75.94,1362.07,20.0,0.59,0,4.3,0,1
9023,Noe Sushi Bar,30,8,26.82,750.71,40.0,0.4,3,7.3,0,0
9024,Kobe Sushi,81,9,17.48,559.79,72.0,0.24,0,19.8,0,1
9025,Noe Sushi Bar,16,5,13.49,139.65,66.0,0.43,0,0.7,0,0
9026,Kobe Sushi,52,7,10.0,208.98,54.0,0.49,1,8.0,1,0
9027,Noe Sushi Bar,8,2,37.25,120.92,28.0,0.28,0,1.1,0,1
9028,Kobe Sushi,64,4,22.88,314.12,50.0,0.17,0,6.0,1,0
9029,Nubori Experience,39,9,69.34,1760.68,48.0,0.3,0,16.0,0,1
9030,Noe Sushi Bar,31,3,34.24,361.69,60.0,0.51,0,4.4,0,0
9031,Kobe Sushi,12,7,17.51,286.11,58.0,0.38,0,7.1,0,1
9032,Noe Sushi Bar,33,6,53.71,1118.13,83.0,0.27,1,1.8,1,0
9033,Kobe Sushi,58,8,19.34,348.2,27.0,0.34,0,7.7,0,0
9034,Nubori Experience,12,6,59.37,1402.27,42.0,0.36,1,2.4,0,1
9035,Noe Sushi Bar,25,6,44.22,852.78,36.0,0.09,0,2.4,0,1
9036,Noe Sushi Bar,38,6,56.01,1059.47,43.0,0.15,1,2.9,0,1
9037,Kobe Sushi,48,8,12.74,274.76,58.0,0.12,0,10.0,0,1
9038,Nubori Experience,82,7,54.13,920.14,48.0,0.51,0,7.1,1,0
9039,Noe Sushi Bar,83,3,59.48,706.27,54.0,0.49,0,5.3,0,0
9040,Kobe Sushi,55,5,25.75,334.57,29.0,0.53,0,1.2,0,0
9041,Kobe Sushi,3,3,16.77,84.71,53.0,0.6,0,0.6,1,0
9042,Kobe Sushi,99,9,14.73,284.45,46.0,0.45,0,1.9,0,1
9043,Nubori Experience,69,5,47.55,719.66,38.0,0.47,0,1.1,0,0
9044,Kobe Sushi,35,9,16.11,411.9,63.0,0.26,1,6.2,0,1
9045,Noe Sushi Bar,51,8,55.72,1780.29,38.0,0.07,1,1.7,1,0
9046,Kobe Sushi,27,3,17.1,126.25,50.0,0.33,0,3.2,0,1
9047,Kobe Sushi,37,10,19.03,589.22,51.0,0.67,0,2.3,1,0
9048,Noe Sushi Bar,110,7,38.73,527.37,31.0,0.54,1,18.3,1,0
9049,Nubori Experience,85,6,50.67,649.35,24.0,0.2,0,9.9,0,0
9050,Noe Sushi Bar,16,4,49.73,309.72,59.0,0.46,0,2.7,0,1
9051,Nubori Experience,92,10,34.05,623.23,24.0,0.29,0,0.8,0,1
9052,Noe Sushi Bar,25,9,51.19,1096.84,47.0,0.6,0,15.5,0,1
9053,Kobe Sushi,33,10,22.95,379.24,61.0,0.1,0,2.7,0,0
9054,Kobe Sushi,62,9,10.06,352.63,20.0,0.49,0,6.8,1,0
9055,Noe Sushi Bar,17,5,33.39,308.36,31.0,0.37,0,12.6,0,0
9056,Nubori Experience,43,6,79.2,860.77,37.0,0.29,0,19.5,0,0
9057,Nubori Experience,30,11,45.55,1792.06,59.0,0.11,1,3.2,0,0
9058,Kobe Sushi,41,9,22.57,691.6,49.0,0.42,0,6.7,0,0
9059,Kobe Sushi,117,8,14.31,326.83,20.0,0.26,0,25.6,0,1
9060,Kobe Sushi,4,8,13.52,396.22,62.0,0.52,0,13.7,0,0
9061,Nubori Experience,66,7,70.48,1561.95,25.0,0.4,0,0.5,0,0
9062,Nubori Experience,60,6,54.82,948.18,34.0,0.3,0,3.9,0,0
9063,Chef Choy,9,6,26.69,257.09,44.0,0.25,0,7.9,0,0
9064,Kobe Sushi,118,5,20.63,232.72,50.0,0.04,0,14.4,1,0
9065,Noe Sushi Bar,31,4,43.82,407.03,20.0,0.64,0,0.5,0,0
9066,Noe Sushi Bar,89,9,41.0,994.98,35.0,0.09,3,0.7,1,0
9067,Kobe Sushi,101,6,19.19,340.35,24.0,0.62,0,17.3,1,0
9068,Noe Sushi Bar,100,5,71.59,1208.93,30.0,0.44,2,7.0,0,0
9069,Kobe Sushi,119,4,23.19,336.58,48.0,0.17,0,2.4,1,1
9070,Kobe Sushi,69,5,16.26,135.88,51.0,0.13,0,1.3,0,1
9071,Nubori Experience,24,7,98.44,1739.51,54.0,0.35,0,7.1,0,1
9072,Chef Choy,24,7,18.37,311.11,49.0,0.29,1,1.0,1,0
9073,Noe Sushi Bar,93,2,63.79,228.07,60.0,0.21,0,1.9,0,1
9074,Noe Sushi Bar,114,8,49.12,880.93,58.0,0.24,1,11.5,0,0
9075,Kobe Sushi,45,3,27.0,247.54,48.0,0.51,0,8.1,1,0
9076,Noe Sushi Bar,95,4,31.57,201.67,44.0,0.2,0,7.8,1,0
9077,Chef Choy,37,3,20.94,119.37,40.0,0.22,1,2.2,0,0
9078,Chef Choy,58,4,18.34,155.61,32.0,0.68,0,4.0,1,0
9079,Noe Sushi Bar,120,6,43.17,473.9,67.0,0.5,0,1.4,0,1
9080,Kobe Sushi,83,5,14.44,169.99,20.0,0.19,1,5.0,0,1
9081,Kobe Sushi,23,14,20.29,577.37,49.0,0.28,0,21.3,0,0
9082,Noe Sushi Bar,35,8,34.73,884.78,65.0,0.21,0,12.3,0,1
9083,Kobe Sushi,63,5,16.42,225.74,45.0,0.4,0,2.2,0,1
9084,Chef Choy,118,4,39.31,526.29,32.0,0.74,0,6.7,1,0
9085,Kobe Sushi,114,5,15.97,142.19,56.0,0.56,0,5.9,1,0
9086,Kobe Sushi,6,6,21.66,282.6,60.0,0.27,0,4.6,0,0
9087,Kobe Sushi,6,7,10.0,249.11,74.0,0.13,0,6.6,0,0
9088,Nubori Experience,120,5,64.43,1045.06,39.0,0.02,0,2.4,0,1
9089,Kobe Sushi,101,7,19.85,261.86,40.0,0.19,0,3.6,1,0
9090,Noe Sushi Bar,30,2,30.8,227.79,47.0,0.11,0,16.1,1,0
9091,Noe Sushi Bar,1,4,35.45,298.0,49.0,0.14,0,1.3,0,1
9092,Kobe Sushi,63,4,12.65,87.93,49.0,0.68,0,6.2,0,1
9093,Noe Sushi Bar,8,12,58.3,2324.49,20.0,0.38,0,10.9,0,1
9094,Noe Sushi Bar,28,12,46.69,1061.79,36.0,0.18,0,2.7,1,0
9095,Noe Sushi Bar,89,7,33.35,495.55,70.0,0.06,0,3.7,0,1
9096,Nubori Experience,33,4,74.68,712.6,69.0,0.1,3,6.9,0,1
9097,Kobe Sushi,53,8,24.23,507.42,57.0,0.39,0,3.9,0,0
9098,Kobe Sushi,38,5,23.22,360.08,56.0,0.32,0,7.3,0,1
9099,Nubori Experience,52,10,36.65,952.73,43.0,0.77,0,6.3,1,0
9100,Kobe Sushi,78,6,14.07,191.18,42.0,0.36,0,4.2,0,0
9101,Noe Sushi Bar,11,8,35.14,655.5,53.0,0.44,0,5.0,0,0
9102,Chef Choy,2,5,15.38,231.78,21.0,0.41,0,2.9,0,1
9103,Kobe Sushi,53,6,27.54,369.96,45.0,0.14,0,6.0,0,1
9104,Noe Sushi Bar,94,7,28.84,612.5,20.0,0.2,0,2.5,0,1
9105,Kobe Sushi,94,4,14.48,135.72,48.0,0.09,0,3.0,0,1
9106,Kobe Sushi,68,4,19.07,265.43,69.0,0.16,0,0.8,0,1
9107,Kobe Sushi,77,5,19.22,320.25,31.0,0.19,0,7.2,1,0
9108,Nubori Experience,7,4,62.34,709.28,29.0,0.28,0,1.6,0,0
9109,Kobe Sushi,102,3,17.0,174.77,44.0,0.38,0,11.5,0,0
9110,Noe Sushi Bar,67,4,44.4,603.16,42.0,0.13,0,15.1,0,1
9111,Nubori Experience,9,8,103.52,3026.73,58.0,0.79,0,6.9,0,1
9112,Noe Sushi Bar,78,12,33.97,820.26,73.0,0.51,0,1.6,0,0
9113,Noe Sushi Bar,116,5,49.65,972.22,62.0,0.71,0,4.8,0,1
9114,Noe Sushi Bar,63,2,28.18,94.26,54.0,0.18,0,0.5,1,0
9115,Kobe Sushi,11,5,22.08,207.29,44.0,0.26,0,6.9,0,0
9116,Noe Sushi Bar,37,7,56.65,817.52,35.0,0.42,0,1.8,0,1
9117,Noe Sushi Bar,14,4,29.98,435.29,24.0,0.3,0,7.2,0,1
9118,Nubori Experience,19,6,70.16,1403.86,40.0,0.17,0,1.2,0,0
9119,Nubori Experience,8,5,65.67,700.59,51.0,0.06,0,1.1,0,0
9120,Nubori Experience,7,11,70.42,2294.89,42.0,0.34,0,3.5,0,1
9121,Nubori Experience,59,5,84.61,975.04,79.0,0.12,0,2.9,1,0
9122,Noe Sushi Bar,63,8,37.37,721.17,53.0,0.59,0,0.5,1,0
9123,Noe Sushi Bar,7,6,46.45,727.52,48.0,0.33,0,18.2,0,1
9124,Nubori Experience,120,7,55.3,686.82,40.0,0.1,0,7.9,1,0
9125,Kobe Sushi,55,4,16.58,176.0,50.0,0.65,0,3.0,0,1
9126,Nubori Experience,3,7,68.92,1667.66,48.0,0.18,0,4.0,0,1
9127,Noe Sushi Bar,67,7,41.27,986.42,49.0,0.51,2,5.9,1,0
9128,Noe Sushi Bar,18,6,41.52,404.66,38.0,0.61,0,0.8,0,0
9129,Noe Sushi Bar,45,8,25.29,420.54,30.0,0.28,0,0.5,0,0
9130,Nubori Experience,97,7,45.83,496.09,28.0,0.1,0,3.9,0,1
9131,Kobe Sushi,101,8,16.65,425.71,54.0,0.49,0,4.2,1,0
9132,Noe Sushi Bar,92,9,15.29,212.81,36.0,0.23,1,0.5,0,0
9133,Noe Sushi Bar,36,4,41.67,369.51,37.0,0.24,0,8.2,0,1
9134,Kobe Sushi,16,7,17.27,479.19,48.0,0.68,3,4.5,1,0
9135,Chef Choy,79,1,10.0,25.06,45.0,0.65,1,12.3,1,0
9136,Noe Sushi Bar,29,5,27.57,393.37,33.0,0.26,0,1.7,1,1
9137,Noe Sushi Bar,59,8,54.21,1428.19,47.0,0.14,1,0.5,1,0
9138,Kobe Sushi,18,4,15.08,223.92,46.0,0.45,0,15.9,0,1
9139,Noe Sushi Bar,49,4,44.31,474.63,59.0,0.65,0,0.5,0,0
9140,Noe Sushi Bar,110,8,39.82,635.85,31.0,0.16,1,3.9,1,0
9141,Noe Sushi Bar,46,5,50.21,545.62,43.0,0.29,0,7.6,0,1
9142,Kobe Sushi,83,4,19.6,206.84,66.0,0.21,2,9.4,1,0
